,price,sqft,location,bathrooms,bhk
3716,225.0,1085,RR Nagar,3.0,3
3721,84.0,1360,RR Nagar,2.0,3
3725,38.0,1110,RR Nagar,2.0,1
3726,71.55,1157,RR Nagar,5.0,1
3727,80.0,1500,RR Nagar,3.0,4
3730,27.45,1450,RR Nagar,3.0,1
3732,80.81999,1085,RR Nagar,5.0,3
3736,71.0,1360,RR Nagar,2.0,3
3737,81.59999,1200,RR Nagar,5.0,4
3738,74.89,1525,RR Nagar,3.0,4
3739,30.47,1135,RR Nagar,2.0,1
3740,140.0,1085,RR Nagar,3.0,2
3741,225.0,1500,RR Nagar,8.0,3
3743,120.0,1415,RR Nagar,3.0,3
3745,227.99999,1360,RR Nagar,2.0,1
3748,165.0,1135,RR Nagar,3.0,2
3749,132.0,1626,RR Nagar,2.0,2
3750,84.0,1450,Raja Rajeshwari Nagar 5th Stage,2.0,2
3751,84.0,1500,Raja Rajeshwari Nagar 5th Stage,2.0,2
3752,33.9,1500,Raja Rajeshwari Nagar 5th Stage,2.0,2
3754,84.0,1360,Raja Rajeshwari Nagar 5th Stage,2.0,3
3755,57.5,1360,Raja Rajeshwari Nagar 5th Stage,2.0,2
3757,84.0,1200,Raja Rajeshwari Nagar 5th Stage,2.0,2
3760,84.0,850,Raja Rajeshwari Nagar 5th Stage,3.0,2
3762,57.5,1085,Raja Rajeshwari Nagar 5th Stage,4.0,2
3763,60.15,1360,Raja Rajeshwari Nagar 5th Stage,2.0,2
3764,40.57,1500,Raja Rajeshwari Nagar 5th Stage,3.0,2
3766,21.66,1450,Raja Rajeshwari Nagar 5th Stage,1.0,1
3767,461.0,2678,Rajajinagar,3.0,2
3768,327.99999,2415,Rajajinagar,2.0,3
3769,322.0,2436,Rajajinagar,1.0,3
3771,348.0,3643,Rajajinagar,2.0,2
3772,332.0,2578,Rajajinagar,2.0,2
3773,351.0,2461,Rajajinagar,4.0,2
3774,134.0,2601,Rajajinagar,4.0,1
3775,322.0,2557,Rajajinagar,2.0,3
3776,322.0,2391,Rajajinagar,2.0,3
3777,325.0,2386,Rajajinagar,2.0,4
3778,319.0,3526,Rajajinagar,3.0,1
3780,463.0,1718,Rajajinagar,2.0,3
3783,87.91,8200,Rajajinagar,3.0,1
3785,145.0,1950,Rajajinagar,3.0,1
3786,175.0,2580,Rajajinagar,2.0,2
3787,85.0,2901,Rajajinagar,10.0,1
3788,80.0,2580,Rajajinagar,4.0,2
3791,320.0,3302,Rajajinagar,1.0,3
3793,84.0,1360,Rajarajeshwari nagar,2.0,2
3794,80.81999,1415,Rajarajeshwari nagar,9.0,3
3795,84.0,1525,Rajarajeshwari nagar,8.0,2
3796,84.0,1110,Rajarajeshwari nagar,2.0,2
3797,52.02,1085,Rajarajeshwari nagar,2.0,2
3798,61.28,1020,Rajarajeshwari nagar,2.0,2
3799,80.81999,1360,Rajarajeshwari nagar,3.0,3
3800,105.0,1525,Rajarajeshwari nagar,3.0,2
3801,81.2,1360,Rajarajeshwari nagar,2.0,2
3802,84.0,1400,Rajarajeshwari nagar,2.0,1
3803,84.0,1400,Rajarajeshwari nagar,2.0,2
3804,84.0,1500,Rajarajeshwari nagar,3.0,3
3805,81.2,1400,Rajarajeshwari nagar,2.0,3
3806,84.0,1500,Rajarajeshwari nagar,3.0,3
3807,80.5,1500,Rajarajeshwari nagar,4.0,3
3808,81.0,1500,Rajarajeshwari nagar,2.0,2
3809,83.5,1450,Rajarajeshwari nagar,2.0,3
3810,82.0,1500,Rajarajeshwari nagar,2.0,1
3811,63.6,1085,Rajarajeshwari nagar,3.0,2
3812,84.0,1110,Rajarajeshwari nagar,2.0,1
3813,81.2,1500,Rajarajeshwari nagar,9.0,4
3815,45.05,1400,Rajarajeshwari nagar,2.0,1
3816,84.0,1500,Rajarajeshwari nagar,2.0,1
3817,84.0,1400,Rajarajeshwari nagar,4.0,3
3818,81.2,1500,Rajarajeshwari nagar,2.0,3
3819,61.88,1500,Rajarajeshwari nagar,2.0,2
3821,71.05,1438,Ramamurthy Nagar,4.0,4
3822,71.05,1438,Ramamurthy Nagar,3.0,2
3823,71.05,1438,Ramamurthy Nagar,9.0,2
3826,57.72,1154,Ramamurthy Nagar,2.0,1
3827,67.20999,1353,Ramamurthy Nagar,6.0,2
3829,56.77,1133,Ramamurthy Nagar,2.0,2
3830,53.84,1068,Ramamurthy Nagar,2.0,1
3831,76.34,1606,Ramamurthy Nagar,2.0,2
3833,76.75,1615,Ramamurthy Nagar,2.0,3
3834,57.02,1180,Ramamurthy Nagar,3.0,2
3837,47.38,1030,Ramamurthy Nagar,4.0,2
3838,113.99999,1841,Ramamurthy Nagar,1.0,3
3839,115.0,1869,Ramamurthy Nagar,6.0,3
3840,61.5,1763,Ramamurthy Nagar,2.0,2
3841,31.8,1140,Ramamurthy Nagar,3.0,2
3843,73.59999,1055,Ramamurthy Nagar,4.0,3
3846,84.0,1200,Ramamurthy Nagar,2.0,2
3847,81.38,1350,Ramamurthy Nagar,3.0,2
3848,68.0,1070,Ramamurthy Nagar,2.0,2
3851,126.0,1074,Ramamurthy Nagar,3.0,3
3852,82.18,1100,Ramamurthy Nagar,2.0,3
3854,110.0,1471,Ramamurthy Nagar,2.0,3
3855,62.51,1763,Ramamurthy Nagar,6.0,1
3856,640.0,2772,Richmond Town,3.0,2
3857,787.0,3282,Richmond Town,4.0,2
3858,743.0,2826,Richmond Town,2.0,4
3859,699.0,3049,Richmond Town,2.0,3
3861,690.0,2755,Richmond Town,1.0,3
3862,630.0,3027,Richmond Town,3.0,2
3864,630.0,2760,Richmond Town,2.0,2
3866,752.0,2760,Richmond Town,1.0,2
3867,692.0,3300,Richmond Town,2.0,3
3868,691.0,3036,Richmond Town,4.0,3
3871,684.0,2991,Richmond Town,2.0,2
3872,731.0,3000,Richmond Town,5.0,2
3873,614.0,3210,Richmond Town,2.0,2
3875,664.0,2970,Richmond Town,2.0,2
3876,727.0,4969,Richmond Town,2.0,2
3877,666.0,3189,Richmond Town,2.0,2
3878,669.0,2922,Richmond Town,2.0,2
3879,669.0,2937,Richmond Town,2.0,2
3880,728.0,2935,Richmond Town,6.0,2
3882,716.0,2931,Richmond Town,2.0,2
3884,721.0,2885,Richmond Town,2.0,3
3885,720.0,3165,Richmond Town,5.0,3
3886,711.0,3161,Richmond Town,2.0,3
3887,237.0,2470,Sahakar Nagar,2.0,3
3888,165.0,1645,Sahakar Nagar,4.0,2
3889,150.0,1795,Sahakar Nagar,4.0,1
3891,144.0,1740,Sahakar Nagar,2.0,2
3892,127.0,1490,Sahakar Nagar,3.0,1
3893,125.0,1320,Sahakar Nagar,2.0,2
3894,200.99999,2330,Sahakar Nagar,3.0,3
3895,188.0,2165,Sahakar Nagar,2.0,3
3896,137.0,1645,Sahakar Nagar,5.0,1
3897,189.0,1985,Sahakar Nagar,2.0,1
3898,135.0,1500,Sahakar Nagar,2.0,2
3899,189.0,1985,Sahakar Nagar,2.0,4
3901,123.0,1410,Sahakar Nagar,2.0,2
3904,188.0,2165,Sahakar Nagar,3.0,4
3907,160.0,1900,Sahakar Nagar,2.0,3
3908,160.0,1900,Sahakar Nagar,4.0,2
3909,160.0,1900,Sahakar Nagar,3.0,2
3910,175.0,1985,Sahakar Nagar,2.0,1
3912,48.4,1345,Sarjapur,2.0,2
3916,35.79,1193,Sarjapur,4.0,1
3917,33.72,1124,Sarjapur,4.0,2
3919,28.44,948,Sarjapur,3.0,2
3920,29.01,967,Sarjapur,5.0,1
3921,28.2,940,Sarjapur,2.0,2
3925,28.89,963,Sarjapur,6.0,2
3928,47.32,1315,Sarjapur,2.0,2
3929,47.5,1320,Sarjapur,2.0,2
3932,46.42,1290,Sarjapur,2.0,2
3934,53.98,1500,Sarjapur,2.0,2
3937,49.43,1148,Sarjapur,2.0,2
3939,90.25,1125,Sarjapur,1.0,2
3941,71.75,1435,Sarjapur,5.0,1
3942,83.0,2442,Sarjapur,5.0,3
3943,61.88,1017,Sarjapur,2.0,2
3944,53.0,1068,Sarjapur,3.0,1
3945,34.82,1099,Sarjapur,3.0,2
3947,64.05,1182,Sarjapur,3.0,1
3948,45.05,1398,Sarjapur,2.0,2
3950,35.36999,1398,Sarjapur,3.0,2
3951,38.59,1399,Sarjapur,2.0,2
3952,84.0,1399,Sarjapur,3.0,3
3953,81.2,1399,Sarjapur,2.0,2
3956,58.97,1017,Sarjapur,2.0,2
3957,69.0,1068,Sarjapur,4.0,2
3959,78.0,1182,Sarjapur,3.0,3
3960,62.0,1467,Sarjapur,3.0,3
3962,79.0,2730,Sarjapur,2.0,3
3963,72.08,1467,Sarjapur,3.0,2
3964,58.83,1099,Sarjapur,3.0,2
3965,81.2,1398,Sarjapur,2.0,2
3966,80.81999,1399,Sarjapur,2.0,2
3967,78.4,1182,Sarjapur,3.0,2
3968,65.28,943,Sarjapur,2.0,2
3969,31.0,1068,Sarjapur,2.0,2
3970,50.0,1017,Sarjapur,2.0,2
3971,39.46,1399,Sarjapur,2.0,2
3972,50.3,943,Sarjapur,9.0,2
3973,31.0,943,Sarjapur,2.0,2
3975,90.0,1467,Sarjapur,4.0,4
3976,49.5,1467,Sarjapur,4.0,2
3977,30.6,1535,Sarjapur,2.0,2
3978,56.34,1045,Sarjapur,2.0,3
3980,58.22,1440,Sarjapur,2.0,3
3981,52.89,1040,Sarjapur,2.0,3
3983,49.44,1390,Sarjapur,2.0,2
3984,28.99,1398,Sarjapur Attibele,2.0,2
3985,78.0,1467,Sarjapur Attibele,2.0,2
3986,28.99,926,Sarjapur Attibele,2.0,3
3987,58.03,1399,Sarjapur Attibele,2.0,3
3988,61.88,924,Sarjapur Attibele,3.0,2
3989,42.2,1467,Sarjapur Attibele,1.0,1
3990,53.05,924,Sarjapur Attibele,2.0,1
3991,31.0,920,Sarjapur Attibele,4.0,3
3992,30.3,940,Sarjapur Attibele,2.0,3
3993,111.0,1400,Sarjapur Attibele,2.0,3
3994,60.0,1140,Sarjapur Road,2.0,2
3996,32.61999,1396,Sarjapur Road,2.0,2
3997,52.56,1400,Sarjapur Road,5.0,2
3999,84.0,2730,Sarjapur Road,4.0,1
4000,81.2,2730,Sarjapur Road,2.0,2
4001,53.52,1350,Sarjapur Road,2.0,3
4003,43.0,2730,Sarjapur Road,2.0,2
4004,69.93,2730,Sarjapur Road,2.0,3
4005,60.33,2730,Sarjapur Road,1.0,2
4006,40.61999,2730,Sarjapur Road,2.0,2
4007,75.59999,2064,Sarjapur Road,2.0,4
4008,142.0,2275,Sarjapur Road Till Wipro,2.0,4
4009,162.0,1973,Sarjapur Road Till Wipro,2.0,2
4010,143.0,2252,Sarjapur Road Till Wipro,2.0,2
4011,145.0,1980,Sarjapur Road Till Wipro,2.0,2
4012,140.0,2018,Sarjapur Road Till Wipro,3.0,3
4013,146.0,2425,Sarjapur Road Till Wipro,5.0,2
4014,135.0,2023,Sarjapur Road Till Wipro,3.0,3
4015,167.0,1877,Sarjapur Road Till Wipro,2.0,3
4016,145.0,2322,Sarjapur Road Till Wipro,1.0,1
4017,143.0,2007,Sarjapur Road Till Wipro,2.0,3
4018,109.0,1984,Sarjapur Road Till Wipro,2.0,2
4019,92.67,1685,Sarjapur Road Wipro To Railway Crossing,2.0,3
4022,102.0,1576,Sarjapur Road Wipro To Railway Crossing,2.0,4
4023,111.0,1709,Sarjapur Road Wipro To Railway Crossing,5.0,1
4024,100.0,1550,Sarjapur Road Wipro To Railway Crossing,2.0,4
4025,112.99999,1746,Sarjapur Road Wipro To Railway Crossing,2.0,3
4026,111.0,1717,Sarjapur Road Wipro To Railway Crossing,2.0,4
4027,108.0,1665,Sarjapur Road Wipro To Railway Crossing,3.0,3
4028,107.0,1657,Sarjapur Road Wipro To Railway Crossing,3.0,5
4029,92.67,969,Sarjapur Road Wipro To Railway Crossing,1.0,3
4030,87.17,1685,Sarjapur Road Wipro To Railway Crossing,1.0,2
4031,80.45999,1585,Sarjapur Road Wipro To Railway Crossing,3.0,2
4033,111.0,1576,Sarjapur Road Wipro To Railway Crossing,2.0,2
4034,87.79,1709,Sarjapur Road Wipro To Railway Crossing,2.0,2
4035,92.67,969,Sarjapur Road Wipro To Railway Crossing,2.0,2
4036,87.17,1685,Sarjapur Road Wipro To Railway Crossing,2.0,3
4038,100.0,1773,Sarjapur Road Wipro To Railway Crossing,1.0,3
4039,112.99999,1813,Sarjapur Road Wipro To Railway Crossing,2.0,3
4040,111.0,1746,Sarjapur Road Wipro To Railway Crossing,2.0,2
4041,108.0,1717,Sarjapur Road Wipro To Railway Crossing,3.0,1
4042,107.0,1665,Sarjapur Road Wipro To Railway Crossing,2.0,2
4043,95.76,1323,Sarjapur Road Wipro To Railway Crossing,3.0,2
4044,72.0,1596,Sarjapur Road Wipro To Railway Crossing,2.0,2
4046,78.84,1315,Sarjapur Road Wipro To Railway Crossing,3.0,2
4049,73.43,1136,Sarjapur Road Wipro To Railway Crossing,3.0,2
4050,74.88,1239,Sarjapur Road Wipro To Railway Crossing,3.0,2
4051,77.81999,826,Sarjapur Road Wipro To Railway Crossing,2.0,1
4053,76.92,1296,Sarjapur Road Wipro To Railway Crossing,1.0,2
4054,92.88,1282,Sarjapur Road Wipro To Railway Crossing,2.0,1
4056,111.0,1576,Sarjapur Road Wipro To Railway Crossing,2.0,3
4061,78.54,1316,Sarjapur Road Wipro To Railway Crossing,2.0,2
4062,84.06,1309,Sarjapur Road Wipro To Railway Crossing,3.0,2
4063,89.04,1358,Sarjapur Road Wipro To Railway Crossing,2.0,2
4064,71.7,1484,Sarjapur Road Wipro To Railway Crossing,2.0,2
4065,79.44,1195,Sarjapur Road Wipro To Railway Crossing,3.0,2
4067,70.14,1307,Sarjapur Road Wipro To Railway Crossing,4.0,2
4068,69.12,1169,Sarjapur Road Wipro To Railway Crossing,5.0,2
4069,107.0,1152,Sarjapur Road Wipro To Railway Crossing,3.0,2
4070,100.0,1773,Sarjapur Road Wipro To Railway Crossing,2.0,3
4071,112.99999,1813,Sarjapur Road Wipro To Railway Crossing,2.0,2
4072,111.0,1746,Sarjapur Road Wipro To Railway Crossing,2.0,5
4073,108.0,1717,Sarjapur Road Wipro To Railway Crossing,3.0,3
4074,88.0,1665,Sarjapur Road Wipro To Railway Crossing,2.0,3
4075,111.0,1576,Sarjapur Road Wipro To Railway Crossing,2.0,3
4076,100.0,1773,Sarjapur Road Wipro To Railway Crossing,5.0,3
4077,112.99999,1813,Sarjapur Road Wipro To Railway Crossing,2.0,4
4078,111.0,1746,Sarjapur Road Wipro To Railway Crossing,2.0,4
4079,108.0,1717,Sarjapur Road Wipro To Railway Crossing,2.0,1
4080,43.4,1240,Singasandra,3.0,2
4081,41.47,1185,Singasandra,3.0,1
4082,39.2,1120,Singasandra,2.0,2
4083,46.02,1315,Singasandra,2.0,1
4084,45.32,1295,Singasandra,7.0,1
4085,43.22,1235,Singasandra,1.0,2
4086,56.17,1605,Singasandra,2.0,2
4087,42.7,1220,Singasandra,7.0,3
4088,28.35,810,Singasandra,2.0,2
4089,43.4,1184,Singasandra,12.0,2
4090,66.9,1099,Singasandra,2.0,3
4091,66.5,1442,Singasandra,2.0,3
4092,98.0,1690,Subramanyapura,2.0,2
4093,62.0,1400,Subramanyapura,3.0,1
4094,91.0,1485,Subramanyapura,4.0,3
4095,84.0,1300,Subramanyapura,2.0,3
4096,71.0,1135,Subramanyapura,2.0,3
4097,71.0,1395,Subramanyapura,1.0,3
4098,78.0,1165,Subramanyapura,3.0,3
4099,90.0,1603,Subramanyapura,3.0,3
4100,57.02,1390,Subramanyapura,2.0,3
4102,57.12,1330,Subramanyapura,3.0,3
4103,106.0,1310,Subramanyapura,3.0,3
4104,57.02,1370,Subramanyapura,4.0,3
4105,77.28,1660,Subramanyapura,3.0,3
4107,104.0,1310,Subramanyapura,2.0,4
4108,107.0,1370,Subramanyapura,3.0,1
4109,103.0,1320,Subramanyapura,2.0,4
4110,87.8,1710,Subramanyapura,3.0,2
4111,104.0,1650,Subramanyapura,2.0,3
4112,102.0,1380,Subramanyapura,3.0,3
4113,110.0,1750,Subramanyapura,1.0,3
4114,105.0,1690,Subramanyapura,1.0,2
4115,109.0,1290,Subramanyapura,3.0,3
4116,86.0,1430,Subramanyapura,1.0,3
4117,97.0,1700,Subramanyapura,2.0,2
4118,110.0,1800,Subramanyapura,2.0,3
4119,100.0,1720,Subramanyapura,2.0,4
4121,87.49,1839,Talaghattapura,6.0,1
4123,82.43,1726,Talaghattapura,3.0,1
4127,93.0,1296,Talaghattapura,2.0,1
4128,124.0,1706,Talaghattapura,3.0,2
4129,115.0,1592,Talaghattapura,1.0,4
4132,110.0,1198,Talaghattapura,3.0,2
4140,86.4,1235,Talaghattapura,4.0,1
4141,93.11,1599,Talaghattapura,2.0,3
4142,132.0,1730,Talaghattapura,2.0,4
4148,198.0,1002,Talaghattapura,2.0,3
4149,100.0,1411,Talaghattapura,2.0,3
4150,220.0,4498,Talaghattapura,3.0,2
4151,220.0,4498,Talaghattapura,5.0,3
4154,107.0,1030,Talaghattapura,3.0,1
4155,82.0,1375,Talaghattapura,2.0,1
4164,133.0,2016,Talaghattapura,4.0,4
4165,110.0,1922,Talaghattapura,2.0,4
4171,108.0,1420,Talaghattapura,2.0,2
4174,108.0,1220,Talaghattapura,2.0,2
4178,35.0,1040,Talaghattapura,2.0,1
4185,92.0,1452,Talaghattapura,2.0,3
4191,101.0,1190,Talaghattapura,2.0,2
4194,91.73,1100,Talaghattapura,3.0,3
4197,94.71,1190,Talaghattapura,4.0,1
4198,108.0,1703,Talaghattapura,2.0,3
4201,202.0,1592,Talaghattapura,4.0,1
4202,93.26,1290,Talaghattapura,2.0,1
4204,104.0,1298,Talaghattapura,3.0,2
4206,97.9,1703,Talaghattapura,2.0,2
4208,186.0,1695,Talaghattapura,5.0,2
4209,200.0,2502,Thanisandra,4.0,3
4210,200.0,2502,Thanisandra,1.0,2
4211,200.0,2502,Thanisandra,2.0,2
4212,64.87,1272,Thanisandra,3.0,2
4213,204.0,2360,Thanisandra,2.0,2
4214,176.0,2307,Thanisandra,3.0,1
4215,52.53,1030,Thanisandra,3.0,2
4216,80.88,1586,Thanisandra,1.0,5
4223,68.08,1335,Thanisandra,2.0,1
4224,176.0,2360,Thanisandra,3.0,3
4226,71.5,2508,Thanisandra,3.0,2
4227,46.0,1071,Thanisandra,2.0,1
4228,150.0,1430,Thanisandra,1.0,2
4230,94.0,1150,Thanisandra,3.0,2
4233,304.0,1795,Thanisandra,2.0,2
4234,98.0,2444,Thanisandra,2.0,2
4239,38.59,2502,Thanisandra,3.0,2
4241,32.61999,1172,Thanisandra Main Road,2.0,2
4242,29.0,1172,Thanisandra Main Road,2.0,3
4243,40.57,732,Thanisandra Main Road,7.0,1
4244,31.0,1215,Thanisandra Main Road,2.0,3
4245,33.35,1179,Thanisandra Main Road,2.0,2
4246,28.51,728,Thanisandra Main Road,5.0,2
4247,52.0,1733,Thanisandra Main Road,3.0,2
4248,30.45,732,Thanisandra Main Road,5.0,2
4250,35.07,1002,Uttarahalli,2.0,2
4256,38.32,1095,Uttarahalli,2.0,2
4259,50.15,1433,Uttarahalli,2.0,2
4261,49.56,1416,Uttarahalli,2.0,2
4262,53.23,1521,Uttarahalli,4.0,5
4264,34.19,977,Uttarahalli,3.0,2
4266,44.34,1267,Uttarahalli,2.0,2
4267,110.0,1690,Uttarahalli,2.0,2
4268,212.0,2051,Uttarahalli,2.0,2
4269,212.0,2051,Uttarahalli,3.0,4
4270,161.0,2235,Uttarahalli,4.0,3
4271,46.0,1350,Uttarahalli,2.0,1
4272,47.5,4690,Uttarahalli,2.0,2
4277,86.0,1400,Uttarahalli,3.0,1
4286,84.0,1500,Uttarahalli,3.0,2
4288,108.0,2353,Uttarahalli,2.0,2
4289,204.0,2353,Uttarahalli,2.0,3
4290,120.0,1050,Uttarahalli,2.0,2
4291,86.72,2235,Uttarahalli,2.0,1
4292,222.0,2243,Uttarahalli,2.0,2
4293,128.0,2243,Uttarahalli,3.0,3
4294,60.15,2353,Uttarahalli,1.0,1
4295,132.0,2353,Uttarahalli,2.0,3
4296,132.0,2353,Uttarahalli,2.0,2
4297,109.0,1100,Uttarahalli,2.0,2
4298,56.0,1340,Uttarahalli Hobli,2.0,3
4299,68.5,1305,Uttarahalli Hobli,2.0,3
4300,72.0,1395,Uttarahalli Hobli,2.0,2
4301,47.0,1352,Uttarahalli Hobli,2.0,2
4302,47.0,1352,Uttarahalli Hobli,5.0,2
4303,76.78,1002,Uttarahalli Hobli,1.0,2
4304,72.5,1000,Uttarahalli Hobli,3.0,2
4305,122.0,1300,Uttarahalli Hobli,1.0,3
4306,36.5,1300,Uttarahalli Hobli,1.0,3
4307,45.0,1339,Uttarahalli Hobli,1.0,3
4308,81.2,1500,Uttarahalli Main Road,3.0,1
4309,78.4,1500,Uttarahalli Main Road,1.0,4
4310,84.0,1450,Uttarahalli Main Road,2.0,3
4311,78.4,1400,Uttarahalli Main Road,2.0,3
4312,84.0,1500,Uttarahalli Main Road,2.0,3
4313,84.0,1400,Uttarahalli Main Road,3.0,3
4314,81.2,1500,Uttarahalli Main Road,2.0,2
4315,78.4,1500,Uttarahalli Main Road,5.0,3
4316,84.0,1450,Uttarahalli Main Road,2.0,2
4317,84.0,1400,Uttarahalli Main Road,4.0,2
4319,120.0,1105,Uttarahalli Main Road,3.0,3
4320,60.15,1360,Uttarahalli Main Road,2.0,2
4321,30.45,1400,Uttarahalli Main Road,1.0,2
4325,84.0,1500,Uttarahalli Main Road,3.0,3
4327,84.0,1400,Uttarahalli Main Road,5.0,3
4328,81.2,1500,Uttarahalli Main Road,2.0,3
4329,78.4,1500,Uttarahalli Main Road,2.0,3
4330,84.0,1400,Uttarahalli Main Road,2.0,2
4331,81.2,1105,Uttarahalli Main Road,1.0,2
4332,84.0,1500,Uttarahalli Main Road,4.0,2
4333,84.0,1450,Uttarahalli Main Road,3.0,1
4334,81.2,1400,Uttarahalli Main Road,4.0,3
4335,84.0,1500,Uttarahalli Main Road,5.0,3
4336,78.4,1450,Uttarahalli Main Road,2.0,2
4337,84.0,1500,Uttarahalli Main Road,2.0,2
4338,84.0,1500,Uttarahalli Main Road,3.0,3
4340,84.0,1500,Uttarahalli Main Road,3.0,2
4341,84.0,1400,Uttarahalli Main Road,2.0,3
4342,81.2,1500,Uttarahalli Main Road,3.0,3
4343,78.4,1500,Uttarahalli Main Road,2.0,3
4345,84.0,1500,Uttarahalli Main Road,5.0,3
4346,81.2,1500,Uttarahalli Main Road,3.0,2
4347,78.4,1450,Uttarahalli Main Road,3.0,3
4348,84.0,1400,Uttarahalli Main Road,2.0,2
4349,84.0,1105,Uttarahalli Main Road,6.0,2
4350,78.4,1500,Uttarahalli Main Road,2.0,3
4351,84.0,1450,Uttarahalli Main Road,2.0,2
4352,84.0,1400,Uttarahalli Main Road,2.0,1
4353,78.4,1500,Uttarahalli Main Road,1.0,1
4354,78.4,1500,Uttarahalli Main Road,2.0,4
4355,84.0,1500,Uttarahalli Main Road,2.0,3
4356,78.4,1500,Uttarahalli Main Road,2.0,2
4357,84.0,1500,Uttarahalli Main Road,2.0,4
4359,80.81999,1400,Uttarahalli Main Road,2.0,1
4360,84.0,1500,Uttarahalli Main Road,2.0,2
4361,72.08,1105,Uttarahalli Main Road,8.0,2
4364,38.59,1450,Uttarahalli Main Road,2.0,2
4365,61.88,1500,Uttarahalli Main Road,2.0,2
4368,89.54,1216,Varthur,2.0,3
4369,89.54,1216,Varthur,7.0,2
4370,89.54,1216,Varthur,1.0,3
4371,89.54,1216,Varthur,3.0,1
4372,154.0,2321,Varthur,2.0,2
4373,110.0,1655,Varthur,6.0,2
4374,93.0,1515,Varthur,2.0,3
4376,48.31,1098,Varthur,2.0,1
4377,79.0,1205,Varthur,2.0,3
4383,48.96,1224,Varthur,1.0,1
4388,150.0,2134,Varthur,2.0,3
4389,65.33,1110,Varthur,5.0,1
4391,110.0,1655,Varthur,3.0,4
4392,110.0,1655,Varthur,2.0,4
4393,84.34,1535,Varthur,2.0,4
4394,85.09,1485,Varthur,2.0,1
4395,91.0,1216,Varthur,3.0,3
4409,88.0,1195,Varthur,2.0,3
4410,154.0,2321,Varthur,3.0,4
4411,88.0,1195,Varthur,4.0,3
4412,154.0,2321,Varthur,3.0,1
4413,110.0,1655,Varthur,2.0,4
4414,88.0,1195,Varthur,5.0,3
4415,154.0,2321,Varthur,2.0,2
4416,110.0,1655,Varthur,27.0,4
4423,80.7,1375,Varthur,2.0,1
4424,89.54,1665,Varthur,2.0,3
4425,88.0,1216,Varthur,5.0,3
4426,110.0,2321,Varthur,2.0,3
4429,79.95999,1251,Varthur,3.0,3
4430,101.0,1385,Varthur,2.0,1
4431,108.0,1260,Varthur,5.0,4
4434,115.0,1330,Varthur,2.0,1
4435,88.0,1216,Varthur,2.0,2
4436,110.0,2321,Varthur,4.0,1
4438,88.0,1216,Varthur,2.0,3
4439,154.0,1195,Varthur,4.0,3
4440,110.0,2321,Varthur,1.0,2
4441,91.0,1655,Varthur,2.0,3
4443,79.95999,1251,Varthur,3.0,4
4446,89.58,1595,Varthur,2.0,4
4453,115.0,1200,Varthur,2.0,3
4455,154.0,1195,Varthur,2.0,1
4456,110.0,2321,Varthur,5.0,2
4457,89.54,1655,Varthur,2.0,3
4458,89.54,1216,Varthur,2.0,2
4459,88.0,1216,Varthur,2.0,3
4460,154.0,1195,Varthur,3.0,3
4461,110.0,2321,Varthur,3.0,3
4462,140.0,1655,Varthur,5.0,3
4463,89.4,1007,Varthur,1.0,2
4467,95.5,1346,Varthur,2.0,3
4468,94.0,1216,Varthur,6.0,2
4469,81.0,1216,Varthur,4.0,3
4471,78.0,1346,Varthur,2.0,3
4473,120.0,1346,Varthur,2.0,2
4474,119.0,1216,Varthur,2.0,3
4475,105.0,1216,Varthur,2.0,1
4476,159.0,1216,Varthur,2.0,2
4478,70.0,1655,Varthur,3.0,1
4480,85.0,1346,Varthur,2.0,3
4481,92.5,3117,Varthur,3.0,3
4485,93.0,1346,Varthur,1.0,4
4486,61.5,1346,Varthur,3.0,1
4488,94.5,1216,Varthur,2.0,3
4489,93.0,1216,Varthur,2.0,2
4491,92.0,1216,Varthur,2.0,2
4492,59.14,1346,Varthur,5.0,1
4500,81.37,1050,Varthur,5.0,3
4511,28.99,1214,Varthur,2.0,1
4512,110.0,1123,Varthur,3.0,2
4515,84.05,1405,Whitefield Hope Farm Junction,1.0,2
4517,124.0,1705,Whitefield Hope Farm Junction,2.0,3
4518,84.05,1405,Whitefield Hope Farm Junction,2.0,1
4520,124.0,1705,Whitefield Hope Farm Junction,2.0,3
4523,91.41,1540,Whitefield Hope Farm Junction,3.0,4
4524,95.22,1610,Whitefield Hope Farm Junction,3.0,3
4525,100.0,1715,Whitefield Hope Farm Junction,3.0,2
4526,72.11,1195,Whitefield Hope Farm Junction,1.0,1
4527,85.14,1425,Whitefield Hope Farm Junction,1.0,3
4528,103.0,1760,Whitefield Hope Farm Junction,1.0,2
4536,61.42,1365,Whitefield Hope Farm Junction,5.0,1
4541,144.0,2000,Whitefield Hope Farm Junction,2.0,3
4542,137.0,1900,Whitefield Hope Farm Junction,2.0,3
4543,113.99999,1560,Whitefield Hope Farm Junction,2.0,1
4544,71.25,1425,Whitefield Hope Farm Junction,3.0,2
4545,106.0,1596,Whitefield Hope Farm Junction,2.0,2
4546,106.0,1574,Whitefield Hope Farm Junction,2.0,3
4547,82.0,1173,Whitefield Hope Farm Junction,3.0,2
4548,47.38,1115,Whitefield Hope Farm Junction,2.0,1
4551,46.32,1090,Whitefield Hope Farm Junction,2.0,1
4553,150.0,1815,Whitefield Hope Farm Junction,3.0,4
4554,45.05,1325,Whitefield Hope Farm Junction,2.0,1
4564,116.0,1835,Whitefield Hope Farm Junction,3.0,2
